,data,flag
961,"a name for a contractor, a meatball distributor, perchance a mall the rechristening of the half-built xanadu meadowlands as american dream@meadowlands drew mixed reactions from businessmen who already have variants of the new title.",3
962,"treasury takes on wall street lobbyists the obama administration is pushing back on wall street lobbyists and republican lawmakers, using the treasury department's no. 2 official to rebut ""critics and naysayers"" of new financial regulation.",3
963,"good times roll for auto suppliers major auto suppliers blew past profit expectations on friday, suggesting the recovery in the global auto market remains strong despite rising oil prices and the disaster in japan.",3
964,"morgan stanley trading turnaround makes progress morgan stanley's first-quarter profit fell nearly 50 percent, but the results were better than many analysts had forecast thanks to stronger-than-expected fixed-income trading revenue.",3
965,"steady fed sees firmer economy, watchful on oil the federal reserve said on tuesday the u.s. recovery is gaining traction and inflation pressure from soaring energy costs should be short-lived, allowing it to maintain its...",3
966,"fed joined g7 in yen intervention: ny fed spokesman the u.s. federal reserve joined other group of seven central banks in intervening in currency markets to help weaken the japanese yen on friday, a new york federal reserve...",3
967,"consumer mood improves on job optimism early may u.s. consumer sentiment improved in early may as optimism about jobs reduced the pinch from high gasoline and food prices, a survey released on friday showed.",3
968,"advertising: cake mixes, taken seriously a new ad campaign from duncan hines forgoes its usual focus on children and tries to put a spotlight on adult sensibilities.",3
969,"oil, stocks, other commodities prices turn around oil and other commodities prices fell early then rebounded along with stocks as the dollar weakened.",3
970,"factories hold up despite slower growth business at u.s. manufacturers grew a bit more slowly for a second straight month in april but their costs rose to the highest level in nearly three years, an industry report showed on monday.",3
971,data signals weakness in recovery in april signs of weakness in the u.s. economic recovery mounted as reports on wednesday showed a sharp slowdown in the vast services sector and less hiring by private companies in april.,3
972,bank of america to spin off buyout arm the decision follows other splits and departures by banks as financial institutions move to comply with the volcker rule.,3
973,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the...",3
974,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the...",3
975,"jobless claims jump points to slowing recovery the number of americans filing for jobless aid rose to an eight-month high last week and productivity growth slowed in the first quarter, clouding the outlook for an economy that is struggling to gain speed.",3
976,toyota says scarce parts to idle some u.s. plants shortages of some japanese-made parts are expected to force the automaker to halt production at one or more plants.,3
977,bank of america to triple number of mortgage help centers the new centers will largely be placed in regions most affected by the rising tide of struggling homeowners.,3
978,"meg whitman finds a job meg whitman, whose track record at picking start-ups for ebay to acquire was mixed, will help a prominent venture capital firm pick winners.",3
